"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046638","positive regulation of alpha-beta T cell differentiation","10/926","57/18860",0.175438596491228,3.57318782918419,4.42101088595455,0.000409098520002187,0.00303685918399351,0.00214091629785833,"HLA-DRB1/HLA-DRA/CD86/LILRB4/LGALS9/RHOA/IL18/SYK/NCKAP1L/GPR65",10
"GO:0007032","endosome organization","14/926","101/18860",0.138613861386139,2.8231721660287,4.17455096994821,0.00041049166779359,0.00304287866083589,0.00214515989141854,"ATP6V0B/ATP6V1F/SNX10/ATP6AP2/ATP6AP1/LAMTOR1/SCARB2/SNX3/CORO1C/SNF8/ATP6V1A/ATP6V1D/WASHC4/TOM1",14
"GO:0038094","Fc-gamma receptor signaling pathway","8/926","38/18860",0.210526315789474,4.28782539502103,4.60992542946607,0.000430165108014129,0.00318419667773632,0.00224478586260542,"FCER1G/FCGR3A/FCGR1A/HCK/LYN/FCGR2B/SYK/PAK1",8
"GO:0031400","negative regulation of protein modification process","23/926","217/18860",0.105990783410138,2.15873237053478,3.90104848151568,0.000439547268474574,0.00324904388267061,0.00229050165958611,"TSPO/PTPRC/LYN/ARRB2/CD300A/PYCARD/SAMSN1/DBI/RB1/PPIA/ISG15/SNX6/CORO1C/SFRP2/PARP14/THY1/PARK7/CIB1/PTPN1/DNAJC3/WARS1/SVBP/MVP",23
"GO:0072666","establishment of protein localization to vacuole","11/926","68/18860",0.161764705882353,3.29468936602719,4.30742871008628,0.000442757749367392,0.00326354301578842,0.00230072321696366,"LAPTM5/M6PR/LAMP2/SCARB2/NCOA4/GNPTG/ZDHHC12/SORL1/SNF8/GNPTAB/ZFYVE16",11
"GO:1903078","positive regulation of protein localization to plasma membrane","11/926","68/18860",0.161764705882353,3.29468936602719,4.30742871008628,0.000442757749367392,0.00326354301578842,0.00230072321696366,"TREM2/LRP1/LYN/RHOG/CD36/CIB1/LGALS3/RER1/TNF/ITGB1/STX4",11
"GO:0033344","cholesterol efflux","12/926","79/18860",0.151898734177215,3.09374743691391,4.23745132852282,0.000448992316164982,0.00330483640039182,0.00232983410908441,"APOC1/TREM2/NPC2/APOE/LRP1/LIPA/PLTP/ABCA1/LAMTOR1/SOAT1/COMT/NAXE",12
"GO:0048259","regulation of receptor-mediated endocytosis","16/926","126/18860",0.126984126984127,2.5863073811238,4.05960333409994,0.000450177971110157,0.00330890306191516,0.00233270101248879,"APOC1/CD63/B2M/ANXA2/PPT1/SDCBP/ARRB2/SYK/LRPAP1/RAC1/BMP2K/AP2M1/ARF1/RALA/ARAP1/C3",16
"GO:1905521","regulation of macrophage migration","9/926","48/18860",0.1875,3.8188444924406,4.44324736786759,0.000474862484593456,0.00348543728158062,0.00245715360153326,"TREM2/CSF1R/C5AR1/C3AR1/CCL3/CD81/SLAMF8/MMP14/P2RX4",9
"GO:0010876","lipid localization","41/926","483/18860",0.0848861283643892,1.72889026020775,3.68743730984878,0.000477763690777529,0.00350181353156152,0.00246869848338577,"SPP1/APOC1/TREM2/MSR1/NPC2/PSAP/APOE/SLCO2B1/TSPO/LRP1/LIPA/ANXA2/LYN/UCP2/SYK/PLIN2/PLTP/GM2A/CD36/ABCA1/IL1B/RETN/LAMTOR1/DBI/SOAT1/SCARB2/COMT/P2RX4/SLC27A4/VDAC1/C3/PLIN3/TNF/PRELID1/NAXE/SURF4/NME4/ARL8B/ITGAV/APOL6/ACSL4",41
"GO:0006986","response to unfolded protein","18/926","152/18860",0.118421052631579,2.41190178469933,3.97135619778916,0.000483498980548908,0.00353888749628654,0.00249483478095412,"TMBIM6/ERP44/BAX/TRAM1/MANF/EDEM2/OS9/SELENOS/PTPN1/DNAJC3/SERP1/ERO1A/HSPA5/HERPUD1/TMED2/DERL2/ERLEC1/DDRGK1",18
"GO:0032869","cellular response to insulin stimulus","23/926","219/18860",0.105022831050228,2.13901791966232,3.85251423204271,0.000500489900031962,0.00365812617841543,0.0025788953258916,"GRB2/PKM/RAB31/UCP2/STAT1/BLVRB/IL1B/GSTP1/RBX1/RB1/SLC27A4/MYO5A/FBP1/PTPRE/SELENOS/SORL1/PTPN1/SNX5/PAK1/RAB10/RAB8A/PARP1/RHOQ",23
"GO:0006096","glycolytic process","14/926","103/18860",0.135922330097087,2.76835328901843,4.08914205998741,0.000502948663246796,0.00366584339487832,0.00258433578707155,"GAPDH/PGK1/LIPA/PKM/UCP2/ENO1/TPI1/HK3/ADPGK/MTCH2/FBP1/LDHA/HIF1A/PFKL",14
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","14/926","103/18860",0.135922330097087,2.76835328901843,4.08914205998741,0.000502948663246796,0.00366584339487832,0.00258433578707155,"HMOX1/IFI6/NRP1/GRINA/IL1B/GSTP1/SFRP2/TGFBR1/PARK7/LGALS3/PEA15/TMBIM1/TNF/ITGAV",14
"GO:0050860","negative regulation of T cell receptor signaling pathway","7/926","30/18860",0.233333333333333,4.75233981281498,4.67373268850861,0.000506831254717105,0.00368386667197718,0.00259704178538887,"LAPTM5/LILRB4/CSK/PTPN6/THY1/LGALS3/GBP1",7
"GO:0051491","positive regulation of filopodium assembly","7/926","30/18860",0.233333333333333,4.75233981281498,4.67373268850861,0.000506831254717105,0.00368386667197718,0.00259704178538887,"NRP1/CDC42/RALA/TGFBR1/ARAP1/MIEN1/RHOQ",7
"GO:0009743","response to carbohydrate","25/926","247/18860",0.101214574898785,2.06145451683703,3.81564461581227,0.000508158867491026,0.00368838644653903,0.0026002281231266,"CYBA/HLA-DRB1/TREM2/GLUL/LYN/CLEC7A/UCP2/IL1B/GSTP1/RAC1/TGFB1/COLEC12/FBP1/SELENOT/USF2/RAP1A/SELENOS/COL1A1/HIF1A/ENY2/TNF/PFKL/SERPINF1/STX4/CAT",25
"GO:0006516","glycoprotein catabolic process","8/926","39/18860",0.205128205128205,4.17788115412305,4.51413817622212,0.000518161043206778,0.00374537982268136,0.00264040715035848,"CTSL/CST3/HEXB/GLB1/GNS/MANBA/EDEM2/GUSB",8
"GO:0045589","regulation of regulatory T cell differentiation","8/926","39/18860",0.205128205128205,4.17788115412305,4.51413817622212,0.000518161043206778,0.00374537982268136,0.00264040715035848,"HLA-DRB1/HLA-DRA/LILRB4/LGALS9/IL4I1/LILRB2/VSIR/TGFB1",8
"GO:0071604","transforming growth factor beta production","8/926","39/18860",0.205128205128205,4.17788115412305,4.51413817622212,0.000518161043206778,0.00374537982268136,0.00264040715035848,"TYROBP/FN1/LGALS9/ATP6AP2/LILRB1/COL3A1/HIF1A/ITGAV",8
"GO:0033630","positive regulation of cell adhesion mediated by integrin","6/926","22/18860",0.272727272727273,5.55468289809542,4.85711438617938,0.000522021352406525,0.0037473675654897,0.00264180846359577,"SYK/NCKAP1L/ADAM9/SFRP2/PTPN6/CIB1",6
"GO:0061621","canonical glycolysis","6/926","22/18860",0.272727272727273,5.55468289809542,4.85711438617938,0.000522021352406525,0.0037473675654897,0.00264180846359577,"PGK1/PKM/ENO1/TPI1/HK3/PFKL",6
"GO:0061718","glucose catabolic process to pyruvate","6/926","22/18860",0.272727272727273,5.55468289809542,4.85711438617938,0.000522021352406525,0.0037473675654897,0.00264180846359577,"PGK1/PKM/ENO1/TPI1/HK3/PFKL",6
"GO:0072376","protein activation cascade","6/926","22/18860",0.272727272727273,5.55468289809542,4.85711438617938,0.000522021352406525,0.0037473675654897,0.00264180846359577,"FN1/F13A1/THBD/PRCP/FLNA/MVP",6
"GO:0098760","response to interleukin-7","6/926","22/18860",0.272727272727273,5.55468289809542,4.85711438617938,0.000522021352406525,0.0037473675654897,0.00264180846359577,"P4HB/PDIA3/LSP1/YBX1/STAT1/IL7R",6
"GO:0033273","response to vitamin","13/926","92/18860",0.141304347826087,2.87796976241901,4.10298333015712,0.00054119322664101,0.00387966502390387,0.00273507514727245,"SPP1/TSPO/LIPA/CD4/ABCA1/FOLR2/GSTP1/KYNU/TGFB1/GPRIN3/CD40/COL1A1/CAT",13
"GO:0001836","release of cytochrome c from mitochondria","10/926","59/18860",0.169491525423729,3.4520628180254,4.28640658976279,0.000544747806915035,0.00388859049607402,0.00274136740110361,"PLAUR/PYCARD/IFI6/BCL2A1/MMP9/BID/BAX/PPIF/GHITM/PRELID1",10
"GO:0050850","positive regulation of calcium-mediated signaling","10/926","59/18860",0.169491525423729,3.4520628180254,4.28640658976279,0.000544747806915035,0.00388859049607402,0.00274136740110361,"TREM2/CCL3/PTPRC/CD4/CLEC7A/SYK/CCL4/P2RX4/CIB1/TNF",10
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","10/926","59/18860",0.169491525423729,3.4520628180254,4.28640658976279,0.000544747806915035,0.00388859049607402,0.00274136740110361,"PTPRC/PYCARD/PDIA3/BID/G0S2/PPP1CA/PEA15/ITM2C/TNF/LTBR",10
"GO:0010562","positive regulation of phosphorus metabolic process","30/926","320/18860",0.09375,1.9094222462203,3.72830933979929,0.000546158711082727,0.00388859049607402,0.00274136740110361,"HLA-DRB1/TREM2/CD74/PLAUR/CSF1R/TMSB4X/PTPRC/LYN/CD4/SDCBP/RHOA/IL18/MYDGF/CCDC88A/NRP1/ENO1/OSM/RAC1/MMP9/LCP2/PPIA/PARP14/CIB1/RAP1A/C3/HIF1A/TNF/PARP9/CREBL2/DDRGK1",30
"GO:0045937","positive regulation of phosphate metabolic process","30/926","320/18860",0.09375,1.9094222462203,3.72830933979929,0.000546158711082727,0.00388859049607402,0.00274136740110361,"HLA-DRB1/TREM2/CD74/PLAUR/CSF1R/TMSB4X/PTPRC/LYN/CD4/SDCBP/RHOA/IL18/MYDGF/CCDC88A/NRP1/ENO1/OSM/RAC1/MMP9/LCP2/PPIA/PARP14/CIB1/RAP1A/C3/HIF1A/TNF/PARP9/CREBL2/DDRGK1",30
"GO:0030038","contractile actin filament bundle assembly","15/926","116/18860",0.129310344827586,2.63368585685559,4.01044575974226,0.000552672941432024,0.00391364334949019,0.00275902909001866,"PFN1/S100A10/RHOA/CCDC88A/ZEB2/NRP1/RAC1/GPR65/WAS/CDC42/TGFBR1/ARAP1/ZYX/PAK1/CD47",15
"GO:0032611","interleukin-1 beta production","15/926","116/18860",0.129310344827586,2.63368585685559,4.01044575974226,0.000552672941432024,0.00391364334949019,0.00275902909001866,"TYROBP/TREM2/ACP5/LILRB4/CCL3/LGALS9/CLEC7A/ARRB2/PYCARD/CD36/GSTP1/SIRPA/CARD16/CASP1/TNF",15
"GO:0032651","regulation of interleukin-1 beta production","15/926","116/18860",0.129310344827586,2.63368585685559,4.01044575974226,0.000552672941432024,0.00391364334949019,0.00275902909001866,"TYROBP/TREM2/ACP5/LILRB4/CCL3/LGALS9/CLEC7A/ARRB2/PYCARD/CD36/GSTP1/SIRPA/CARD16/CASP1/TNF",15
"GO:0043149","stress fiber assembly","15/926","116/18860",0.129310344827586,2.63368585685559,4.01044575974226,0.000552672941432024,0.00391364334949019,0.00275902909001866,"PFN1/S100A10/RHOA/CCDC88A/ZEB2/NRP1/RAC1/GPR65/WAS/CDC42/TGFBR1/ARAP1/ZYX/PAK1/CD47",15
"GO:0006509","membrane protein ectodomain proteolysis","9/926","49/18860",0.183673469387755,3.74090889055406,4.36528837372286,0.000556718537383994,0.00392633073733975,0.00276797340840114,"APOE/IL1B/TIMP1/ADAM9/TIMP2/ADAM8/TNFRSF1B/SPPL2A/TNF",9
"GO:0010883","regulation of lipid storage","9/926","49/18860",0.183673469387755,3.74090889055406,4.36528837372286,0.000556718537383994,0.00392633073733975,0.00276797340840114,"TREM2/MSR1/PLIN2/CD36/ABCA1/C3/PLIN3/TNF/ITGAV",9
"GO:0072583","clathrin-dependent endocytosis","9/926","49/18860",0.183673469387755,3.74090889055406,4.36528837372286,0.000556718537383994,0.00392633073733975,0.00276797340840114,"AP2S1/SIGLEC1/CANX/BMP2K/AP2M1/CLTC/ITGA4/CLTA/FCHO2",9
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","5/926","15/18860",0.333333333333333,6.78905687544996,5.09661251000226,0.00056097797497161,0.00392985374960004,0.00277045705150365,"HLA-C/HLA-A/HLA-B/HLA-E/HLA-F",5
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","5/926","15/18860",0.333333333333333,6.78905687544996,5.09661251000226,0.00056097797497161,0.00392985374960004,0.00277045705150365,"HLA-C/HLA-A/HLA-B/HLA-E/HLA-F",5
"GO:0032488","Cdc42 protein signal transduction","5/926","15/18860",0.333333333333333,6.78905687544996,5.09661251000226,0.00056097797497161,0.00392985374960004,0.00277045705150365,"APOE/NRP1/ABCA1/WAS/SHTN1",5
"GO:0036446","myofibroblast differentiation","5/926","15/18860",0.333333333333333,6.78905687544996,5.09661251000226,0.00056097797497161,0.00392985374960004,0.00277045705150365,"ZEB2/TGFB1/RB1/TGFBR1/PARP1",5
"GO:0071639","positive regulation of monocyte chemotactic protein-1 production","5/926","15/18860",0.333333333333333,6.78905687544996,5.09661251000226,0.00056097797497161,0.00392985374960004,0.00277045705150365,"LGALS9/CLEC7A/SYK/IL1B/OAS1",5
"GO:0034101","erythrocyte homeostasis","19/926","167/18860",0.11377245508982,2.3172230053931,3.8851185966772,0.000565132404211632,0.00395365722143238,0.00278723795496472,"SPI1/HMOX1/GLUL/B2M/PRDX1/LYN/HCLS1/DNASE2/NCKAP1L/STAT1/RAC1/RB1/MAFB/SLC25A5/ISG15/TMEM14C/HIF1A/RAC2/INPP5D",19
"GO:0072655","establishment of protein localization to mitochondrion","16/926","129/18860",0.124031007751938,2.52616069784185,3.95221788715235,0.00058607697398818,0.00409470356425432,0.00288667240213711,"TSPO/BCAP31/CALM3/BID/BAX/UBL5/TIMM8B/RALA/MTCH2/DNAJC15/ROMO1/BNIP3L/RAC2/TIMM17A/TIMM13/TIMM10",16
"GO:0009166","nucleotide catabolic process","19/926","168/18860",0.113095238095238,2.30343001131338,3.85603273342562,0.000608583101454752,0.0042462687425935,0.00299352238787384,"SAMHD1/GAPDH/PGK1/LIPA/PKM/UCP2/ENO1/TPI1/HK3/TYMP/UPP1/ADPGK/MTCH2/FBP1/MBD4/LDHA/DNPH1/HIF1A/PFKL",19
"GO:0031346","positive regulation of cell projection organization","33/926","367/18860",0.0899182561307902,1.83138046503964,3.65473088934268,0.000620033465414334,0.00430416399464799,0.00303433721700565,"GRN/ARPC2/FN1/PFN1/APOE/S100A9/CFL1/LYN/CCDC88A/ACTR2/ZEB2/ACTR3/NRP1/RAC1/PLXND1/PLXNC1/SCARB2/SNX3/CDC42/CORO1C/RALA/CYFIP1/TGFBR1/CORO1B/RAP1A/SHTN1/ARAP1/RAC2/PAK1/METRN/MIEN1/SERPINF1/RHOQ",33
"GO:0002335","mature B cell differentiation","8/926","40/18860",0.2,4.07343412526998,4.42150719502669,0.000620175179481426,0.00430416399464799,0.00303433721700565,"SPI1/LGALS1/FCGR2B/GPR183/SLAMF8/IRF8/DOCK10/DDRGK1",8
"GO:0034383","low-density lipoprotein particle clearance","8/926","40/18860",0.2,4.07343412526998,4.42150719502669,0.000620175179481426,0.00430416399464799,0.00303433721700565,"TREM2/HMOX1/LIPA/ANXA2/CD36/SOAT1/CSK/ITGAV",8
"GO:0045124","regulation of bone resorption","8/926","40/18860",0.2,4.07343412526998,4.42150719502669,0.000620175179481426,0.00430416399464799,0.00303433721700565,"SPP1/CSF1R/SYK/ADAM8/GPR137B/CSK/ARAP1/INPP5D",8
"GO:1903715","regulation of aerobic respiration","7/926","31/18860",0.225806451612903,4.59903852853062,4.55700973111388,0.000627199840945594,0.00434714372517463,0.00306463694445006,"RHOA/MACROH2A1/PPIF/DNAJC15/PARK7/UQCC2/TNF",7
"GO:0006612","protein targeting to membrane","16/926","130/18860",0.123076923076923,2.50672869247383,3.91709484169909,0.000638555884413051,0.00441999079727497,0.00311599246489464,"ITGB2/SDCBP/SSR1/SEC61B/SEC61G/YIF1B/SSR3/TRAM1/ATG3/ZDHHC12/CIB1/SSR2/SEC61A1/HSPA5/PAK1/SIL1",16
"GO:0030199","collagen fibril organization","11/926","71/18860",0.154929577464789,3.15547713929364,4.13472855304346,0.000646913204176159,0.00446600846106289,0.00314843386583683,"ANXA2/RB1/COLGALT1/COL5A2/SFRP2/TGFBR1/P4HA1/COL3A1/COL1A1/ERO1A/COL1A2",11
"GO:1901657","glycosyl compound metabolic process","11/926","71/18860",0.154929577464789,3.15547713929364,4.13472855304346,0.000646913204176159,0.00446600846106289,0.00314843386583683,"AKR1A1/ADA2/NAGA/AKR1B1/FUCA1/FUCA2/TYMP/UPP1/DNPH1/APRT/NME4",11
"GO:0019364","pyridine nucleotide catabolic process","14/926","106/18860",0.132075471698113,2.69000366763112,3.96478703736686,0.00067454123605414,0.00464414591247552,0.00327401669661094,"GAPDH/PGK1/LIPA/PKM/UCP2/ENO1/TPI1/HK3/ADPGK/MTCH2/FBP1/LDHA/HIF1A/PFKL",14
"GO:0046032","ADP catabolic process","14/926","106/18860",0.132075471698113,2.69000366763112,3.96478703736686,0.00067454123605414,0.00464414591247552,0.00327401669661094,"GAPDH/PGK1/LIPA/PKM/UCP2/ENO1/TPI1/HK3/ADPGK/MTCH2/FBP1/LDHA/HIF1A/PFKL",14
"GO:0046394","carboxylic acid biosynthetic process","31/926","339/18860",0.0914454277286136,1.86248462954822,3.64120590458938,0.000676836249511682,0.00464414591247552,0.00327401669661094,"APOC1/CD74/GLUL/ALOX5AP/SDS/TBXAS1/PYCARD/SYK/ALOX5/IL1B/GSTP1/KYNU/MGST3/DEGS1/SLC1A3/MGLL/GPX4/SCD/HACD4/NDUFAB1/MGST2/LTC4S/CASP1/ELOVL1/PARK7/NANS/HSD17B4/PTGES2/ACSL4/CYP27A1/LTA4H",31
"GO:0002475","antigen processing and presentation via MHC class Ib","6/926","23/18860",0.260869565217391,5.31317494600432,4.70306914525312,0.000677160196193331,0.00464414591247552,0.00327401669661094,"HLA-C/HLA-A/HLA-B/B2M/HLA-E/HLA-F",6
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","6/926","23/18860",0.260869565217391,5.31317494600432,4.70306914525312,0.000677160196193331,0.00464414591247552,0.00327401669661094,"HLA-C/HLA-A/HLA-B/B2M/HLA-E/HLA-F",6
"GO:0002260","lymphocyte homeostasis","12/926","83/18860",0.144578313253012,2.94465117489396,4.03453878011295,0.000709721508366143,0.00485428171983094,0.00342215763679745,"CD74/LGALS9/LYN/TNFSF13B/NCKAP1L/MEF2C/TGFB1/CORO1A/BAX/DOCK10/HIF1A/IL7R",12
"GO:0033673","negative regulation of kinase activity","12/926","83/18860",0.144578313253012,2.94465117489396,4.03453878011295,0.000709721508366143,0.00485428171983094,0.00342215763679745,"PTPRC/LYN/CD300A/PYCARD/RB1/PPIA/SNX6/CORO1C/THY1/PTPN1/WARS1/MVP",12
"GO:1904950","negative regulation of establishment of protein localization","17/926","144/18860",0.118055555555556,2.40445764338853,3.84423222240396,0.00071058658929787,0.00485428171983094,0.00342215763679745,"APOE/UCP2/CD36/IL1B/YWHAB/RHBDF2/SNX3/CSK/OS9/PARK7/ENY2/IDH2/ERP29/DERL2/PFKL/ERLEC1/UBE2J1",17
"GO:0010594","regulation of endothelial cell migration","24/926","239/18860",0.100418410041841,2.04523889134894,3.69521108401433,0.000729106569261145,0.00497429625451533,0.00350676514004948,"GRN/HMOX1/LGMN/GLUL/APOE/TMSB4X/RHOA/CALR/NRP1/RAC1/MEF2C/TGFB1/NRP2/P2RX4/CIB1/PRCP/BSG/CD40/HIF1A/TNF/SPRED1/SERPINF1/SPARC/SVBP",24
"GO:0019730","antimicrobial humoral response","20/926","184/18860",0.108695652173913,2.21382289416847,3.75965976166974,0.000736426979795773,0.00501395026249087,0.00353472030912604,"LYZ/S100A9/HLA-A/GAPDH/B2M/CCL3/SLC11A1/RNASE6/CXCL8/IGHG4/CCL3L3/HLA-E/CCL4/IGHG3/IGHG1/LGALS3/IGHM/CXCL3/ROMO1/IGHA1",20
"GO:0002369","T cell cytokine production","8/926","41/18860",0.195121951219512,3.97408207343413,4.33184438997612,0.000737797120523436,0.00501395026249087,0.00353472030912604,"LILRB4/HLA-A/B2M/IL18/CD81/IL1B/TNFRSF1B/HLA-F",8
"GO:0002724","regulation of T cell cytokine production","8/926","41/18860",0.195121951219512,3.97408207343413,4.33184438997612,0.000737797120523436,0.00501395026249087,0.00353472030912604,"LILRB4/HLA-A/B2M/IL18/CD81/IL1B/TNFRSF1B/HLA-F",8
"GO:0072599","establishment of protein localization to endoplasmic reticulum","9/926","51/18860",0.176470588235294,3.59420658112057,4.21534410420795,0.000755161328894092,0.00511864215927435,0.00360852570295491,"SPCS3/SEC61B/SEC61G/SSR3/TRAM1/SEC61A1/HSPA5/HERPUD1/RAB10",9
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","9/926","51/18860",0.176470588235294,3.59420658112057,4.21534410420795,0.000755161328894092,0.00511864215927435,0.00360852570295491,"ALOX5/GRINA/TMBIM6/PARK7/SELENOS/PTPN1/HSPA5/HERPUD1/DDRGK1",9
"GO:0001773","myeloid dendritic cell activation","7/926","32/18860",0.21875,4.45531857451404,4.44515828380701,0.000769171996152811,0.00517334987373821,0.00364709339095691,"SPI1/HAVCR2/PYCARD/CD37/TGFB1/DOCK2/LTBR",7
"GO:0006007","glucose catabolic process","7/926","32/18860",0.21875,4.45531857451404,4.44515828380701,0.000769171996152811,0.00517334987373821,0.00364709339095691,"PGK1/PKM/ENO1/TPI1/HK3/LDHA/PFKL",7
"GO:0006613","cotranslational protein targeting to membrane","7/926","32/18860",0.21875,4.45531857451404,4.44515828380701,0.000769171996152811,0.00517334987373821,0.00364709339095691,"SSR1/SEC61B/SSR3/TRAM1/SSR2/SEC61A1/SIL1",7
"GO:0010575","positive regulation of vascular endothelial growth factor production","7/926","32/18860",0.21875,4.45531857451404,4.44515828380701,0.000769171996152811,0.00517334987373821,0.00364709339095691,"C5AR1/C3AR1/IL1B/TGFB1/BSG/C3/HIF1A",7
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","7/926","32/18860",0.21875,4.45531857451404,4.44515828380701,0.000769171996152811,0.00517334987373821,0.00364709339095691,"PLAUR/CCDC88A/PLAU/TGFB1/MMP9/RALA/RALB",7
"GO:0090025","regulation of monocyte chemotaxis","7/926","32/18860",0.21875,4.45531857451404,4.44515828380701,0.000769171996152811,0.00517334987373821,0.00364709339095691,"AIF1/LGMN/LYN/PLA2G7/SLAMF8/CCR1/NINJ1",7
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","5/926","16/18860",0.3125,6.36474082073434,4.8780745114299,0.000783157301283298,0.00524050262470631,0.00369443454518341,"TREM2/PTPRC/FCGR2B/PTPN6/TNF",5
"GO:0016045","detection of bacterium","5/926","16/18860",0.3125,6.36474082073434,4.8780745114299,0.000783157301283298,0.00524050262470631,0.00369443454518341,"HLA-DRB1/HLA-A/HLA-B/TLR1/TLR2",5
"GO:1903894","regulation of IRE1-mediated unfolded protein response","5/926","16/18860",0.3125,6.36474082073434,4.8780745114299,0.000783157301283298,0.00524050262470631,0.00369443454518341,"TMBIM6/BAX/PTPN1/HSPA5/DDRGK1",5
"GO:0016053","organic acid biosynthetic process","31/926","342/18860",0.0906432748538012,1.8461470450785,3.58829463829159,0.000783167345942524,0.00524050262470631,0.00369443454518341,"APOC1/CD74/GLUL/ALOX5AP/SDS/TBXAS1/PYCARD/SYK/ALOX5/IL1B/GSTP1/KYNU/MGST3/DEGS1/SLC1A3/MGLL/GPX4/SCD/HACD4/NDUFAB1/MGST2/LTC4S/CASP1/ELOVL1/PARK7/NANS/HSD17B4/PTGES2/ACSL4/CYP27A1/LTA4H",31
"GO:0010821","regulation of mitochondrion organization","15/926","120/18860",0.125,2.54589632829374,3.86022337591377,0.000791971966150372,0.00528588185836762,0.00372642586748175,"PLAUR/PYCARD/IFI6/MMP9/SLC25A5/BID/BAX/RALA/PPIF/MTCH2/GHITM/ACAA2/PRELID1/VPS35/VAT1",15
"GO:1902106","negative regulation of leukocyte differentiation","15/926","120/18860",0.125,2.54589632829374,3.86022337591377,0.000791971966150372,0.00528588185836762,0.00372642586748175,"C1QC/CD74/LGALS1/LILRB4/FGL2/CCL3/LYN/TMEM176B/FCGR2B/TMEM176A/LILRB1/LILRB3/MAFB/GPR137B/INPP5D",15
"GO:0006979","response to oxidative stress","36/926","418/18860",0.0861244019138756,1.75411038887224,3.54278907484503,0.000795196837612631,0.00530063606296379,0.00373682724442026,"AIF1/HMOX1/APOE/CFL1/PRDX1/HM13/UCP2/ALOX5/ATOX1/MACROH2A1/STAT1/CD36/PRDX4/ADAM9/GSTP1/SLC8A1/SIRPA/RBX1/MMP14/IDH1/PPIA/COMT/GPX4/ARL6IP5/BLVRA/PPIF/PARK7/SELENOS/ROMO1/COL1A1/HIF1A/ERO1A/PARP1/STX4/CAT/MSRB2",36
"GO:0001706","endoderm formation","10/926","62/18860",0.161290322580645,3.28502752037901,4.09503575423112,0.000816366384847703,0.00543481621301159,0.00383142118265768,"ITGB2/FN1/GRB2/MACROH2A1/MMP9/MMP14/ITGA4/COL5A2/HSBP1/ITGAV",10
"GO:0038061","non-canonical NF-kappaB signal transduction","17/926","146/18860",0.116438356164384,2.3715198674517,3.78025815766934,0.000831497175149734,0.00552850411874365,0.00389746901436195,"LAPTM5/SPI1/TREM2/CD86/LGALS9/PRDX1/RHOA/IL18/HAVCR2/PYCARD/CALR/IL1B/TNFRSF1A/IFI35/TNF/LITAF/NMI",17
